,10,20,30,40,50
0,1.0508156689248067,1.0276697878258048,1.0219315274363072,1.018394051694201,1.0172408245172273
1,1.1158359242595428,1.0857239278498814,1.0749595632194364,1.0693892376129202,1.0660660189257678
2,1.1234439887496979,1.0992509359090095,1.0922585889921403,1.0894989815534284,1.087390383506451
3,1.1140173330385754,1.0885891262128538,1.0796713933551587,1.0744515039412994,1.0728114685536931
4,1.1136530412210306,1.0850912109971718,1.0751251885201283,1.0691584260927258,1.0649884345317981
5,1.2077116788434055,1.185948414108344,1.175606505686659,1.173071770223767,1.1710134762611415
6,1.1134296311880618,1.082478258556855,1.0708301885771578,1.0686250636261887,1.0655753095868483
7,1.1112068308088825,1.0824744637881967,1.0713553224238128,1.0660209240172744,1.0643136154326505
8,1.1077833127978214,1.0751697681581622,1.0624380217196088,1.0563127270285952,1.0527437863435747
9,1.190998349312245,1.1580848936085721,1.1493777931792406,1.1439396676426365,1.1402198619216846
10,1.0779328468359977,1.0472871878524315,1.0328305304533554,1.0255772521714057,1.02063011620236
11,1.1064580476689203,1.0807841574962394,1.0708991544825648,1.0650123748358917,1.0614079718303115
12,1.1304761819307594,1.0946704965566587,1.0826177659565137,1.078360140119965,1.0748110727631661
13,1.1617316511281728,1.1237340862090615,1.1088108829117889,1.1010671410654373,1.0962172289375345
14,1.1492485248521378,1.1174938283579812,1.1060357594402863,1.1011540306968606,1.0978942308206543
15,1.0709791036745602,1.0417660985442514,1.029423075122854,1.0239202857083602,1.019101450692423
16,1.1691716339894596,1.1460121781091044,1.1388241062825535,1.1357118001839324,1.1327681988909026
17,1.0475645562565765,1.0178973308611927,1.0083300571961353,1.0036225921559216,0.999124730739299
18,1.0467538735966937,1.017944486612215,1.0060324424382312,0.9999285960700517,0.9976717795419521
19,1.0391641619680623,1.0094016840705335,1.0004451419876335,0.9950123279342644,0.9917999850640672
20,1.075103759614931,1.0448410852166425,1.0345173005487835,1.0290886683288691,1.0259662606739957
21,1.0712461725224534,1.041882295221837,1.0323665558958741,1.0262828517782099,1.0227605034256113
22,1.0776173983336632,1.0558073234667542,1.0486987842866302,1.0454513716617817,1.0436470784810488
23,1.111891841497404,1.0890140539168909,1.082824514440656,1.079100110675113,1.0769588160470627
24,1.0498426556660776,1.0273912565127632,1.0202065927494313,1.016662588760661,1.0147044875072788
25,1.0985588123451373,1.070752883254128,1.0620564037018598,1.0578200303971026,1.0552188776959506
26,1.0564631232708537,1.0292665410776212,1.0203491780542693,1.0149848019784606,1.0120465335566373
27,1.0626044117278308,1.0363771158044701,1.0273869543312077,1.0230945521167243,1.0202124646584216
28,1.0921004997506953,1.0669315988170178,1.0603501024140494,1.0571130614699031,1.055163640208235
29,1.095802377016801,1.067457894362958,1.0573603907708284,1.0531271117318215,1.0509678640074505
30,1.092600067488054,1.0640494472431583,1.0551215111164103,1.0504402500824734,1.0476236912789803
31,1.1068200209599939,1.0707530297877457,1.0592054691815134,1.052923085260032,1.0491047315781263
32,1.121555872726763,1.0915988052138943,1.0821747305333822,1.0773500147010657,1.0746026687040007
33,1.1405303546399521,1.1124055781513773,1.1028077290130065,1.098266643327254,1.0954759346415446
34,1.1347967966471277,1.103578247639061,1.092070171432839,1.086538179621617,1.0831990118719157
35,1.105163919408434,1.0745390543781013,1.0629823536646337,1.056641149716623,1.0532945732527443
36,1.0969946430460615,1.067029971406723,1.0566056439384057,1.0514504663385897,1.048429207190492
37,1.0818638570770023,1.0508036777738194,1.0396643186428127,1.0345238975498163,1.0314471792169913
38,1.0690233342756348,1.0351227197739674,1.0231647610975123,1.0171754191764861,1.0134488819477843
39,1.053323680254654,1.0178784526636138,1.0055335537014043,0.9990531086370402,0.9951196029593072
40,1.0634469772475121,1.0298465416224614,1.0175339085098127,1.011581976485574,1.0083479842097989
41,1.0608963519320493,1.0288028528111528,1.0171235383410697,1.0116705939158601,1.0085346137865727
42,1.0374433337704234,1.005840077206249,0.9956953982957932,0.9899638355015986,0.9868720180529607
43,1.0322420579491198,0.9962892915273827,0.9841474081513573,0.9785024866649692,0.9754036004568307
44,1.046789101793991,1.018517104522583,1.0085567317478072,1.0036984877887165,1.0006929264976416
45,1.0383301284213837,1.0103014617266421,1.0011934473726019,0.9970039467140059,0.9948348744246104
46,1.043792386861555,1.014165291892494,1.0037235372100737,0.9985213747912176,0.9951877753900856
47,1.0530872464531265,1.0238062346634103,1.0139521365854756,1.009544099269632,1.0068146473796697
48,1.0483684214832678,1.018566239439793,1.0082445536055609,1.002843607268124,1.0000940285710842
49,1.0677167527122535,1.038966607247559,1.0288017889708843,1.0242531454830546,1.0219090532048896
50,1.0856276634806243,1.0570738221716232,1.0476942966694067,1.0432945231679025,1.0404871104866493
51,1.0938560706581197,1.065389022917646,1.0553201398143106,1.0501521677436443,1.0472101725498464
52,1.0790040177488645,1.051341796827592,1.0418391040456765,1.0379700459017773,1.0359543997786804
53,1.0870400707745584,1.0566523844132831,1.046912070855697,1.0429878448791472,1.040834191742187
54,1.0826416199486248,1.0507915605209037,1.0402891664542047,1.0350287470016086,1.032387000055986
55,1.0628067564910284,1.03153781703247,1.0211655866777225,1.0160491827925235,1.0133206494689542
56,1.057810772304782,1.027995913302239,1.017557496399502,1.0124375813516928,1.0098670133322094
