,10,20,30,40,50
0,1.025352452116752,1.0163186068431993,1.0150273618657735,1.0141693434954722,1.0136452476393591
1,1.0851625337023882,1.074115369259582,1.0731355050558886,1.0734825150377088,1.0741226920917866
2,1.1160281766447928,1.107853800057231,1.1075665088543833,1.1075463552207772,1.107506046808258
3,1.0756994195626262,1.069411396241836,1.0663904549220784,1.0660806846471378,1.0669046137943785
4,1.1050234510462014,1.100120521531602,1.1012634686349756,1.102135135667973,1.1027887275446508
5,1.1416094639965852,1.1308551362573442,1.1295336600474428,1.1296664558264768,1.129641071749512
6,1.0876117367454687,1.081317263421018,1.0797569126212387,1.0799755555027404,1.0801934266223425
7,1.1112178702056865,1.0995069825843427,1.0977919768271145,1.0980918192964413,1.097660335283403
8,1.1118196683334545,1.0991464648874416,1.0968263063211738,1.096066355768494,1.0961024518977756
9,1.1185076191128671,1.1043485112705687,1.1021328375226778,1.1011760717260628,1.1013426539507867
10,1.055270884214102,1.0377222452728168,1.033995925026474,1.032420016586851,1.0325637433009722
11,1.1097150161347502,1.0957494578177902,1.0923960318245662,1.090934193417993,1.0904726001691347
12,1.1006233079318632,1.0864890703111996,1.0839003714788622,1.083953214998621,1.0844669234125304
13,1.0763942310386125,1.0624875459372436,1.0602540398606672,1.0605946409182534,1.0605599213228496
14,1.1048489337335405,1.096855964775765,1.0957196952857597,1.0959422109537134,1.096156283853826
15,1.0488872961770024,1.036894473798049,1.0341329263925172,1.0333715170477489,1.033341809117325
16,1.0780800905417776,1.0636627507805332,1.05858857977524,1.0576543256891215,1.0571636799801556
17,1.0358594944630046,1.016112470018323,1.0099008738157162,1.007359293106906,1.0063001995621161
18,1.0266975695511917,1.0121283177282727,1.0075437000504988,1.005593293189891,1.0045676480892125
19,1.0422581856394242,1.0257134500081935,1.0218089387506983,1.0203551998832507,1.0197807886483283
20,1.0428925114084326,1.0237924847883793,1.020444068563258,1.0184614543036234,1.0176926971266862
21,1.0569037990065746,1.0388942372125007,1.034203116767908,1.0327037878519394,1.0320519555846817
22,1.0633250479965746,1.0465208021701218,1.0416418654255308,1.0400259603663697,1.038978256519525
23,1.0882608795176507,1.0711287768293978,1.0660367335933343,1.0641857489436828,1.0632920886517672
24,1.052399480708833,1.0360647803112282,1.0313109012625568,1.029632019555932,1.028368326979937
25,1.0715329415894188,1.0540602285195637,1.049849208041005,1.048319858375542,1.0479411292244654
26,1.0602059605081762,1.0458171425988765,1.0413669857655994,1.0400501428788804,1.0393647261312307
27,1.056726245543468,1.0369973325467883,1.0322767628420897,1.0306916249108384,1.0299545418365568
28,1.0727861716201497,1.054024009771871,1.0481316025001226,1.0454603803456057,1.0446066485644687
29,1.0647091552633274,1.047131161358682,1.0418479437791508,1.038963941314099,1.0377803437354787
30,1.0554689691921246,1.0368849988190298,1.03101691042942,1.0285807050383609,1.0274449268466834
31,1.0574206309529026,1.0372346988480856,1.0317163759150745,1.0291129629543525,1.0277146837892475
32,1.0610581861555701,1.0418129564964707,1.0363615313286523,1.0341481951665328,1.033241907432947
33,1.0986237586705427,1.0795207835134877,1.0737936818974168,1.0710192612334948,1.06978886338435
34,1.0844571214125645,1.063913754093319,1.0576987834484541,1.0549598756371021,1.0536322427807385
35,1.0361912083465603,1.015310533001145,1.0089653183533287,1.0063243051770365,1.0046044948074726
36,1.0448425965449233,1.025145049445537,1.019709801144826,1.0173469978705214,1.0160510278370691
37,1.033218638296027,1.0128677380459257,1.0061712379944008,1.0028234970705803,1.0013047937696482
38,1.0313714347332785,1.0094513026100314,1.0021581820914855,0.9987106941509968,0.9969306697434741
39,1.0513237292872082,1.0324750631302488,1.0253295806775753,1.0221994469058462,1.0201581926854313
40,1.0195942266087357,0.997455126466027,0.9913963181152751,0.9882921479019717,0.9865881522104938
41,1.0171428162849685,0.9934347967940043,0.9856582864504193,0.9818953456766867,0.9795908753161118
42,1.0305241682732496,1.0073346844281417,0.9997885895739412,0.9962209988386753,0.9941046349573217
43,1.0136684226305406,0.9895339335216947,0.9824533315654977,0.9785255341808805,0.9761460074891739
44,1.0347538580299347,1.0109091733984925,1.0029627327865374,0.9989472864715379,0.9966598211654835
45,1.0388619461293482,1.0139859214362856,1.0059415785458594,1.0020544271624359,0.9998376979306729
46,1.0139979676922077,0.9886373004116054,0.980856346916572,0.9765440189721453,0.9741440075121345
47,1.0326903090268953,1.0072432994161058,0.9989793094324623,0.9944969885577954,0.99213560950702
48,1.0209912234794274,0.9982344083753107,0.9899672912468049,0.9859597381394875,0.9835776581770589
49,1.0430952843238568,1.017794744256677,1.0094380086459986,1.0052821917721588,1.0028857841118493
50,1.0497161931192702,1.0255383306515329,1.0174632393596605,1.013517762481097,1.0114105269277984
51,1.068852876383586,1.044056970915207,1.0357277204285418,1.031787585037284,1.029628543541809
52,1.0450959384303045,1.0200395604771624,1.0118727697361645,1.0081637349235175,1.005790969394962
53,1.053428844889619,1.0281207401169714,1.019366184942516,1.0148283365513844,1.0119610437478108
54,1.0455914113001348,1.0211085939421998,1.0131784406526432,1.0087933228607269,1.0065259868021532
55,1.0414975859590534,1.0147171265854371,1.0060754611346128,1.0019114181265245,0.9994789271139946
56,1.0299892798861843,1.002259448771,0.9928201654522195,0.9881350501115149,0.9854289828050607
